time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461450000	-24.172	-6.90699	4.76989	2.37211	-0.523648	radar	1.9797	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3326	-6.65665	4.84136	2.31667	-0.553172	lidar	3.26836	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.4999	-6.48018	4.83654	2.28412	-0.568858	radar	3.4964	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5994	-6.3382	4.73619	2.25654	-0.570674	lidar	5.33904	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7401	-6.14892	4.73409	2.22513	-0.573956	radar	0.313663	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9221	-5.94571	4.78744	2.20247	-0.566054	lidar	2.68081	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0529	-5.74115	4.79261	2.17155	-0.565665	radar	1.86019	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1858	-5.56858	4.76222	2.15086	-0.558502	lidar	0.344032	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3389	-5.38313	4.77273	2.14393	-0.521471	radar	1.31856	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4823	-5.1597	4.81228	2.11691	-0.521405	lidar	0.618422	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.614	-4.98191	4.79197	2.11306	-0.480638	radar	6.40419	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7281	-4.80803	4.74639	2.09507	-0.475402	lidar	0.567441	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.849	-4.60243	4.75128	2.07692	-0.46346	radar	0.233718	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9607	-4.36052	4.79192	2.04584	-0.470924	lidar	0.533633	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.07	-4.13986	4.79185	2.00309	-0.518747	radar	11.0606	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1608	-3.85819	4.86837	1.96153	-0.533618	lidar	2.04843	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2348	-3.62132	4.8671	1.91111	-0.583775	radar	3.55729	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2638	-3.35452	4.88495	1.85968	-0.606569	lidar	4.41864	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3134	-3.11038	4.88744	1.81423	-0.634868	radar	0.537566	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3382	-2.87416	4.8687	1.773	-0.645232	lidar	1.41828	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3961	-2.64729	4.85779	1.75029	-0.630411	radar	1.39862	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4728	-2.49	4.76044	1.74226	-0.609449	lidar	5.7846	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.528	-2.25481	4.76752	1.72523	-0.583941	radar	0.985888	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5781	-2.05708	4.72007	1.70607	-0.575129	lidar	1.23491	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.609	-1.82056	4.72304	1.6862	-0.552963	radar	1.9951	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6068	-1.57251	4.73344	1.6483	-0.563256	lidar	1.12596	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6041	-1.3417	4.72278	1.60642	-0.590105	radar	1.6897	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6075	-1.11486	4.70919	1.57705	-0.590352	lidar	0.0490922	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6367	-0.88952	4.70043	1.56179	-0.571904	radar	5.15686	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6476	-0.640197	4.72477	1.53835	-0.565881	lidar	0.525101	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.635	-0.398611	4.73712	1.5006	-0.588883	radar	2.24913	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5896	-0.107947	4.81473	1.46058	-0.597656	lidar	2.6199	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5702	0.13109	4.81815	1.43134	-0.601934	radar	2.75532	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5467	0.419949	4.89376	1.40602	-0.594858	lidar	1.71806	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5343	0.657674	4.88291	1.39686	-0.559245	radar	1.78572	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5266	0.937401	4.94073	1.38324	-0.542936	lidar	3.06349	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4888	1.19485	4.95263	1.37589	-0.497931	radar	7.1937	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4317	1.43343	4.94787	1.34868	-0.500412	lidar	0.0651095	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.393	1.65321	4.91016	1.33651	-0.476576	radar	8.36288	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3376	1.86693	4.87407	1.31295	-0.477104	lidar	0.346945	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2698	2.0983	4.87173	1.2851	-0.485743	radar	0.220656	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2071	2.29473	4.81718	1.26138	-0.486259	lidar	0.813524	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1445	2.52292	4.80624	1.25044	-0.45859	radar	0.82821	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0657	2.7641	4.82676	1.22848	-0.457194	lidar	0.108861	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.971	2.98707	4.83687	1.18804	-0.496765	radar	2.84996	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8699	3.26234	4.91413	1.16566	-0.492759	lidar	1.53972	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.787	3.4917	4.91621	1.14643	-0.488459	radar	2.14575	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6811	3.6948	4.88931	1.119	-0.492092	lidar	0.220952	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5644	3.90309	4.88023	1.08845	-0.501951	radar	1.12965	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4969	4.0861	4.81534	1.075	-0.491322	lidar	3.82425	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3737	4.2889	4.80926	1.04608	-0.497935	radar	0.609207	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2144	4.50549	4.84082	1.01091	-0.507893	lidar	2.00001	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0639	4.70228	4.83089	0.986514	-0.493584	radar	8.94032	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9455	4.89673	4.81446	0.966375	-0.489253	lidar	0.444703	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7895	5.08798	4.81607	0.936604	-0.493165	radar	2.3044	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6218	5.29987	4.85593	0.908677	-0.495601	lidar	0.90599	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.45	5.47819	4.86826	0.865984	-0.529032	radar	0.94478	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2633	5.65076	4.87228	0.829198	-0.539721	lidar	1.22835	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0975	5.81302	4.86264	0.793346	-0.558568	radar	3.22321	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9237	5.97372	4.85074	0.762747	-0.56171	lidar	0.0568353	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7795	6.15997	4.81069	0.769983	-0.492241	radar	4.72416	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6119	6.31583	4.79391	0.744907	-0.493235	lidar	0.103568	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4628	6.49058	4.77052	0.740952	-0.457685	radar	1.86358	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2393	6.70869	4.87766	0.721961	-0.450572	lidar	4.25147	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.044	6.85112	4.85917	0.696542	-0.44685	radar	5.56012	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8307	7.02261	4.90152	0.67275	-0.447312	lidar	1.0228	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.619	7.15768	4.90896	0.63723	-0.467357	radar	1.50569	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4337	7.30341	4.89872	0.617744	-0.463523	lidar	0.299148	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2051	7.42919	4.9408	0.569731	-0.511418	radar	2.54846	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.024	7.59145	4.94619	0.560465	-0.494097	lidar	2.13019	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.84	7.7611	4.9327	0.566845	-0.441921	radar	5.81466	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6323	7.90387	4.94379	0.549161	-0.436967	lidar	0.0893465	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4415	8.03894	4.92012	0.539016	-0.417906	radar	1.66547	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2147	8.07795	4.85377	0.487013	-0.452395	lidar	4.43928	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0231	8.23286	4.82641	0.500886	-0.386826	radar	6.47225	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8442	8.38421	4.82457	0.500876	-0.366184	lidar	3.13987	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6035	8.49481	4.87126	0.467793	-0.394079	radar	4.33729	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.355	8.63074	4.92942	0.452475	-0.38827	lidar	1.3546	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1563	8.7626	4.89587	0.459184	-0.341198	radar	1.93612	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9564	8.8648	4.8693	0.444029	-0.339632	lidar	0.60327	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7566	8.98569	4.83603	0.447873	-0.30114	radar	1.52665	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5338	9.05784	4.81558	0.42097	-0.314103	lidar	0.605335	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2943	9.16485	4.85419	0.402563	-0.321654	radar	4.40352	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0095	9.25414	4.92201	0.375574	-0.332342	lidar	5.94636	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7923	9.3384	4.90715	0.358132	-0.335192	radar	1.67941	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5379	9.43985	4.94889	0.344355	-0.331362	lidar	0.755375	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2731	9.47008	4.98421	0.289747	-0.393893	radar	5.79347	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9837	9.59867	5.08748	0.286091	-0.374946	lidar	3.47134	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7389	9.68994	5.07696	0.285415	-0.340313	radar	2.87564	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4648	9.79824	5.14015	0.279763	-0.32693	lidar	1.26412	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2173	9.87447	5.14756	0.265214	-0.326366	radar	0.464117	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.946	9.99815	5.2128	0.268788	-0.303876	lidar	1.54862	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6913	10.0649	5.21698	0.252811	-0.305043	radar	0.0643234	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4432	10.1726	5.23803	0.254786	-0.286284	lidar	1.34389	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1864	10.2405	5.25036	0.239014	-0.291731	radar	0.547369	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9496	10.2667	5.20696	0.213139	-0.304351	lidar	0.6142	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7014	10.3329	5.19506	0.207621	-0.287328	radar	0.281776	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.478	10.3281	5.12388	0.174193	-0.308725	lidar	1.69047	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1842	10.3503	5.20155	0.135653	-0.352495	radar	7.85504	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9236	10.4057	5.21664	0.126413	-0.343174	lidar	0.268202	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6785	10.4433	5.15912	0.127563	-0.30044	radar	6.51651	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4339	10.4103	5.11465	0.0883255	-0.32766	lidar	2.12683	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1734	10.4362	5.11837	0.0759496	-0.31979	radar	0.579819	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8706	10.5839	5.23566	0.109462	-0.263057	lidar	7.96482	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6148	10.647	5.21166	0.123502	-0.213688	radar	2.22427	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3633	10.646	5.18955	0.100587	-0.227434	lidar	0.52897	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1	10.6724	5.19955	0.0888335	-0.229104	radar	0.204999	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8446	10.7657	5.22199	0.105372	-0.198212	lidar	4.02715	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5795	10.8177	5.22944	0.109525	-0.176427	radar	1.44481	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3429	10.7847	5.17565	0.077888	-0.201625	lidar	1.90702	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0851	10.8234	5.16651	0.0820936	-0.17601	radar	0.666915	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8378	10.8866	5.16805	0.0900234	-0.157797	lidar	2.08349	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5613	10.9077	5.19382	0.0815231	-0.158074	radar	2.64508	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3309	10.9222	5.1531	0.0718649	-0.160129	lidar	0.849	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0671	10.855	5.19551	0.00324263	-0.268289	radar	9.65655	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7774	10.8267	5.22849	-0.020836	-0.27959	lidar	2.72607	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5217	10.8232	5.21971	-0.0325058	-0.275738	radar	0.173874	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2875	10.818	5.18431	-0.0445614	-0.274226	lidar	1.01746	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0377	10.8737	5.13364	-0.0105741	-0.189681	radar	6.66756	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.77789	10.9193	5.15036	-0.000891498	-0.1684	lidar	2.0412	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.54477	10.9018	5.10796	-0.013912	-0.170611	radar	4.02816	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.28501	10.9264	5.12116	-0.011125	-0.158177	lidar	0.678317	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.03775	10.9083	5.0972	-0.0206383	-0.15385	radar	2.67475	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.77474	10.938	5.11685	-0.0144606	-0.138728	lidar	0.99731	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.53314	10.8967	5.08693	-0.0346417	-0.151462	radar	6.45215	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.36178	10.8202	4.9561	-0.0695534	-0.181282	lidar	5.58091	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.10965	10.8337	4.95235	-0.0588393	-0.148536	radar	1.49201	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.78177	10.8746	5.07755	-0.0421666	-0.121807	lidar	5.01369	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.51924	10.8759	5.07586	-0.033845	-0.0923795	radar	2.11506	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.24569	10.8622	5.10383	-0.0396143	-0.093577	lidar	0.543442	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.00561	10.8968	5.06392	-0.0117982	-0.0351481	radar	3.94059	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
